"scholarship","completed","gpa","parental_income","first_generation","sat_score","distance_to_college","financial_need","ps","tau_true"
1,0,2.97092569122585,52.5,0,1041,38.9,47,0.542589052056216,0.04
1,0,2.48089982380842,49.9,0,1025,24.1,72,0.819853237297044,0.2
0,1,2.62810130233701,40.4,0,1138,59.6,54,0.65572159116212,0.04
0,1,2.52742728317804,185.6,0,1136,18.6,26,0.340282435259509,0.04
1,1,2.92925685742024,58.8,0,941,86.8,76,0.747770578836085,0.2
1,1,3.50274755491248,60.7,1,1104,44.8,56,0.674442900101612,0.24
1,1,3.19812951884387,142.2,1,1134,74.2,68,0.729859783726461,0.3
1,1,1.88285910852548,57,1,828,27.8,57,0.825319526373803,0.18
1,1,3.19653788995105,177.7,1,1076,0,40,0.53111694220871,0.24
1,1,2.47589671944869,57,1,1115,55.6,51,0.72780501286387,0.3
1,1,3.84891164989646,50.3,0,1341,15.9,45,0.449135356597077,0.04
0,1,3.36388173067143,285.6,0,1071,21.7,0,0.09012337436756,0.04
1,1,3.3975561906029,54.6,0,1381,58,36,0.374327215999018,0.14
1,1,2.51502168850113,121.6,0,1045,13,37,0.476090375788411,0.04
1,1,2.66700256519913,18.9,1,1186,46.9,79,0.914451993165881,0.44
0,0,3.33988213584745,176.5,1,985,25.9,36,0.440886166388775,0.24
1,1,2.93724173902387,41,1,1132,31.8,71,0.853963129259032,0.4
1,1,3.26554564291073,144.1,1,1014,45.4,32,0.404982987641005,0.24
1,1,3.31471059057656,120.7,1,1124,26.5,57,0.679625111403811,0.24
1,0,2.73102670466152,73,0,1031,46.8,39,0.463720640925297,0.04
1,0,2.41327702417701,54.9,1,1091,57.3,66,0.833382474724991,0.3
1,1,3.65737997711965,83,1,1163,13.1,78,0.832508761972478,0.34
1,1,2.7191293908287,66.4,0,1119,79,59,0.638220339602706,0.04
1,1,3.8472802398564,156.1,1,1034,41.4,34,0.359436938603453,0.14
1,1,2.97793404139353,73.9,0,1337,22.2,55,0.631855030878383,0.14
1,1,3.0228209651638,100.1,1,963,0,47,0.649652778953383,0.24
1,1,3.41465499121046,79.9,1,1144,65.4,76,0.80427840737107,0.46
0,1,3.81468037292662,215.5,1,1181,7.7,17,0.240990802101086,0.18
1,1,3.04368464783253,112.8,1,1082,56.2,45,0.568821448566665,0.3
1,1,3.56721706288601,45.4,1,1183,43.9,62,0.739149765542399,0.28
1,1,3.3626042342904,51.3,1,1531,63.4,50,0.651447291195394,0.46
1,1,2.96056943851637,25,0,1056,0,60,0.745246718902091,0.04
1,0,2.20361458094126,54.8,1,952,43.2,66,0.850194130991185,0.24
0,1,2.43088200174621,261.3,0,1296,56.9,12,0.198960811955827,0.08
1,1,2.5417196138379,59.1,0,1124,28.4,72,0.808642182357292,0.2
1,1,3.46214523898855,13.8,0,1031,17.9,68,0.76679730900463,0.04
0,1,3.76990670772694,62.4,1,1258,34.1,72,0.789307119493952,0.34
0,1,3.08401733674148,71.1,0,1062,7.9,57,0.637995672074696,0.04
1,1,2.69927547018664,273.8,0,1182,27.6,0,0.126415174867811,0.08
0,1,2.50159686319473,55,0,1222,18.5,63,0.766941896732201,0.08
0,0,2.81646746069769,201,0,1261,5.4,16,0.239780723699833,0.08
1,1,3.0472792903727,44.1,1,1000,27,91,0.922905272378624,0.4
1,1,3.96710141435835,84.8,1,914,51.9,53,0.554541365631904,0.2
0,1,3.40908371287976,94.6,0,1156,41.7,33,0.315112595299315,0.08
0,1,2.32193896388729,91.7,0,843,8.5,58,0.710550750696138,-0.02
1,1,3.18597000043087,63.3,0,1049,43.3,41,0.43626112133264,0.04
1,1,2.91207403169524,88.7,1,947,37.6,72,0.822535840969488,0.4
1,1,3.00756509797906,42.5,1,1230,17.5,85,0.914555517875937,0.44
0,1,2.37830496076199,148,0,880,17.2,21,0.315430307171623,-0.02
0,1,2.72893022266802,133.2,0,1199,53,19,0.250457389167798,0.08
1,0,2.98904978879184,84,0,1067,27.6,25,0.311608583432961,0.04
1,0,3.35821380342887,97.5,0,1106,0,44,0.463630988672756,0.04
1,1,3.44674109878489,41.2,0,1369,23.4,51,0.57094425697636,0.14
1,1,2.94351236038546,94.8,0,1040,16.6,57,0.627286804853705,0.04
1,0,3.37085596641015,49.2,0,928,19.8,57,0.604541629757414,0.04
0,1,3.11212809351932,89.3,0,1084,46.3,54,0.551004734775651,0.04
1,1,3.7834283526551,101.2,0,912,42.3,53,0.434246416966624,-0.06
0,1,2.13096954854308,82.6,0,1065,11.3,55,0.722160652120013,0.04
0,1,3.2055061328808,99,0,801,10.1,36,0.375975411681752,-0.02
1,1,3.15241043904978,39.2,1,1328,23.4,99,0.947005879830609,0.5
1,1,3.20940608873424,43.8,0,1223,16.8,59,0.67085140899673,0.08
1,1,2.37601992577391,113.2,0,1156,24.8,30,0.424688097304965,0.08
1,1,3.42024180193736,143.9,1,1115,21.6,61,0.69696863088862,0.24
1,1,4,84.7,0,1100,37.8,54,0.443354530880933,-0.06
0,1,4,28.2,0,1069,44.4,51,0.479292541661484,-0.06
0,0,3.68176927088685,221.8,0,1140,7,24,0.201888948899418,-0.06
1,1,2.76288919671909,31.2,0,1378,0,50,0.690564633722351,0.14
1,1,2.68361225931253,78.6,0,1179,39,33,0.423505160558608,0.08
1,1,3.37575699825622,49.1,1,1223,9.4,95,0.930335753872716,0.44
1,0,2.65407124359569,41.5,0,1067,57.3,72,0.7916713849655,0.2
1,1,2.21939216349327,130.7,1,849,62.2,58,0.742481851879797,0.24
1,0,1.75241952693011,91.3,0,1355,23.7,35,0.587496815677594,0.14
0,1,3.00470234725285,71.6,0,883,42.8,53,0.562189676620499,-0.02
1,1,3.34707192646425,48.3,1,1304,52.1,77,0.848414237708335,0.56
0,1,2.63205760804959,347.3,0,1430,21.6,0,0.133076146131011,0.14
1,1,3.18424996789708,43.4,1,849,55.2,74,0.829298743211671,0.4
1,0,2.46623967294656,66,0,1256,12.1,53,0.689335437490169,0.08
1,1,4,45.3,0,1142,57.8,58,0.506834636994005,-0.06
0,0,3.16360922840349,132.6,0,1304,60.4,42,0.396444211582738,0.14
1,1,3.39069167392522,39.1,1,1006,24.9,54,0.707801338335921,0.24
0,1,3.85479267785816,109.2,0,1119,66.3,33,0.235277185220416,-0.06
1,1,2.32477046909588,103.6,0,1071,26.7,59,0.706740577813938,0.04
1,1,2.40877341663356,152.5,1,1169,50,40,0.584358203908931,0.28
0,1,3.9763608881071,100.6,0,1083,51.8,43,0.316898769721384,-0.06
0,1,2.53154191941768,190.5,0,1507,43.5,9,0.202883868157696,0.2
1,1,2.2204322756812,25.7,0,1200,53.5,50,0.705505959187835,0.08
0,1,2.59055180869445,41.3,0,1311,0.7,39,0.589361412639816,0.14
0,1,3.58288656986182,93.7,0,969,17.4,39,0.361445090358162,0.04
1,0,2.34701578119259,39.2,0,958,38.4,69,0.810827887708623,0.04
0,1,3.02287656273082,41.4,0,1133,82,51,0.549998924268064,0.04
1,0,2.37478226057601,118.4,0,898,42.6,43,0.515453971216887,-0.02
1,0,2.19162734629836,42.3,0,793,24.8,53,0.710672455050685,-0.02
0,1,3.84015678987734,56.7,0,1223,51.7,40,0.349943346742755,-0.02
0,1,3.55056239859284,46.5,1,953,30.9,92,0.904003487327673,0.4
0,1,3.62968944278458,49.5,0,1032,23.7,54,0.542208872025377,-0.06
1,1,3.23503154957071,83.5,1,1174,41.5,80,0.852977149953684,0.44
0,0,3.05602138317097,111.4,0,1334,25.8,65,0.682869483834853,0.14
0,0,3.41523193008981,114.6,0,1012,24,46,0.432657776533406,0.04
1,1,3.2144199140769,49.8,1,1092,5.8,49,0.691446740894008,0.24
1,1,3.35091166814284,151.8,0,1363,17,28,0.285935346974001,0.14
0,1,3.89108204389002,48.5,1,834,48.6,81,0.821023775008927,0.24
0,1,3.2424648423894,147.1,0,1075,38.5,31,0.290405754019382,0.04
0,0,3.1166974319788,87.2,0,834,18.1,30,0.334119049328666,-0.02
1,1,3.23172245748971,34.7,1,1057,24.3,91,0.923252238055104,0.4
1,0,2.45756170279636,92.7,0,1046,21.1,39,0.513939779276706,0.04
0,1,3.12807485074477,263,0,1023,30,1,0.102665099702384,0.04
1,1,3.33717396767602,94.3,0,1272,34.4,63,0.628368958844263,0.08
0,1,3.59632531792345,147.7,0,678,45.8,47,0.358808449487581,-0.02
1,1,3.41032361558308,34,0,1252,33.9,54,0.599327679217349,0.08
1,1,3.72345960498218,194.5,0,1268,22.7,16,0.152136735111657,-0.02
1,0,2.81220443809083,139.9,1,1008,31.3,53,0.676359147411085,0.24
1,1,3.00227112511274,70.2,1,867,60.5,92,0.903361411744667,0.4
1,1,2.7331938810909,66.5,1,1178,69.6,72,0.834002427529207,0.5
1,0,2.39104175013797,62,0,1058,27.3,39,0.54468776653124,0.04
0,1,3.15930310088746,388.2,1,1197,0,0,0.161708766351267,0.28
1,1,2.27672015616392,236.6,0,1290,0,20,0.329276117214074,0.08
1,1,2.37519132965761,65.7,0,1103,12.3,49,0.656834079801762,0.04
0,1,3.34842118200241,48.9,1,1086,17.2,52,0.693653589603297,0.24
1,1,2.17704321921273,34.8,1,914,47.5,80,0.917167094072813,0.4
0,1,4,45.4,0,1148,62.4,54,0.462072037415819,-0.06
1,0,2.81231098438188,52.7,0,922,19.5,59,0.688383604646595,0.04
1,0,2.93725523174655,100.8,1,1150,49.2,38,0.531475127987589,0.28
1,1,2.32918829073815,131.2,0,1089,1.9,51,0.646851472926995,0.04
0,1,3.00426137628415,54.1,0,1001,84.7,34,0.357246406842888,0.04
1,1,3.34207744430219,30.5,1,1198,19.3,71,0.84913170783999,0.44
1,1,3.11887246370145,88.8,0,1066,7.2,52,0.572024617559009,0.04
0,1,3.98165362243987,26.2,0,1395,38.9,32,0.330213355144707,0.04
0,1,2.26209240534393,155.6,0,1272,13,39,0.527874727211348,0.08
0,1,3.48450250394679,109.3,0,1113,17.9,31,0.300717509885175,0.04
1,1,2.76432642903861,126.9,0,1267,32.5,15,0.239580792041297,0.08
0,1,2.53427418785416,111.3,1,1173,34,75,0.863021124755455,0.44
0,1,2.02518244249161,64.7,0,1155,0,49,0.713628368726456,0.08
1,1,2.51224853949397,148.8,0,1253,36,35,0.430578569434379,0.08
1,1,2.91858192971467,118.3,1,728,16.6,71,0.809746974277205,0.34
0,0,2.26145539588591,71.4,0,1010,59.7,50,0.62175447738647,0.04
0,1,2.90438453577972,159.9,0,1276,25.9,37,0.404923755065183,0.08
0,0,2.65796087071276,149.7,1,1132,44.6,45,0.609030043885697,0.24
1,0,2.87476573435566,41.8,0,977,33.1,51,0.611983671091485,0.04
0,1,2.74609952318314,96.7,0,1160,30.3,12,0.230301922841655,0.08
0,0,2.68491193535183,185,0,970,8.3,24,0.304929933186574,0.04
1,1,2.61205380416766,40.9,0,1054,19.3,43,0.590509102612569,0.04
0,0,2.58629452944175,61.3,0,1227,56.7,52,0.624304395470355,0.08
1,0,2.62229868949626,76.9,0,953,48.7,47,0.54789927167803,0.04
1,1,3.74233742729429,96.3,1,1086,14.4,72,0.778588153213295,0.3
1,1,2.36588281888168,74.2,0,1256,5.2,58,0.740821387267196,0.08
0,0,3.47368664199678,92.4,0,1092,31.5,38,0.359748191807915,0.04
0,1,3.24220445825487,175.2,1,1268,38.6,38,0.476335290230877,0.28
1,1,2.32944562992824,127.2,1,978,15.8,62,0.803944888833945,0.24
0,1,3.92500177226131,130.1,0,1173,33.9,24,0.186953271464318,-0.02
0,0,2.3730088253811,74.6,0,1372,12.8,33,0.510097973443115,0.14
0,0,3.00630636075173,260.3,0,1087,31.3,4,0.122622601929001,0.04
0,1,3.84788647443839,88.1,0,920,28.3,45,0.373322318055626,-0.06
0,1,3.85774401197152,216.9,1,1156,4.1,49,0.530036332267942,0.18
1,0,2.07370126817905,102.3,0,1202,31.2,33,0.498536463476352,0.08
0,1,3.69574650589769,161.4,0,1471,22.4,30,0.261403213320083,0.1
0,0,2.86852395735599,57.6,0,825,29.4,36,0.437674866397223,-0.02
0,1,3.18619498252051,89,0,1339,58.8,41,0.414274137025279,0.14
1,1,2.19584656092823,37.8,1,1146,14,60,0.855510861080849,0.24
0,1,3.56077669782545,77.6,0,991,30.2,51,0.481113674952508,0.04
1,0,2.31364852601956,33.4,0,910,52.7,57,0.723613562207582,0.04
0,1,2.67958079528631,59.3,0,1076,13.6,60,0.718610078955413,0.04
1,1,3.03729536187526,124.3,1,1339,26.8,70,0.809490370962547,0.34
0,0,1.8901787231353,46.4,0,806,37.7,53,0.728219444526728,-0.02
1,1,2.84834785980962,51.3,1,1309,45.1,79,0.886162416524802,0.5
0,1,3.17092132925192,157.7,1,950,0,47,0.603100942849569,0.24
0,1,3.49028997708879,199.4,0,995,0,0,0.0993025827711039,0.04
1,1,2.45859991113227,37.4,0,1296,22,80,0.881165527853266,0.24
0,1,3.16450554120311,133.9,0,1178,46.8,21,0.225278272066882,0.08
0,0,2.74713139710027,135.5,0,1200,70.8,44,0.452886889910596,0.08
1,1,3.6142079800452,64.7,1,1216,29.2,64,0.745549374397153,0.18
1,0,2.67794481304748,88.5,1,1091,23,67,0.824122162112883,0.24
0,1,2.03800009401626,254.6,0,1120,19.1,2,0.190440279339612,0.04
1,1,3.37882129937785,63.9,0,1059,34.6,28,0.300642743033781,0.04
1,0,3.87585597513423,69.3,0,1138,14.8,44,0.402967198606588,-0.06
1,1,3.13742619606272,20.9,0,1127,18.4,66,0.768700733734398,0.04
0,1,3.87710409939663,23.3,0,926,12.9,77,0.764767839633367,0.1
1,0,3.21229506884502,98.7,0,998,23.4,49,0.500292830612584,0.04
0,0,2.92910742098778,135.7,1,1110,28.7,39,0.541791932831842,0.24
0,1,3.5375702949845,81.9,0,1280,0,44,0.4619234927337,0.08
0,1,3.39972567196978,167.9,0,1154,44.5,74,0.667443499494812,0.24
0,0,3.24050701509421,39,0,1137,22.8,70,0.753759545206911,0.04
1,0,2.1998156908785,95.9,0,987,18.5,58,0.720072468638134,0.04
1,1,3.3104358020924,44.1,1,976,35.8,55,0.705595643113184,0.24
1,1,3.48319070603982,62.3,0,852,12.3,39,0.399323949565957,-0.02
1,1,3.25960875019958,84.4,1,877,26.1,77,0.834399905687282,0.34
0,1,2.91146699294155,98,0,1388,35.1,47,0.5336041651729,0.14
0,1,3.04315832637509,55.6,0,1052,15.3,55,0.632245089043126,0.04
0,0,2.02575134704319,102.3,1,1237,37.9,31,0.584639451787889,0.28
1,1,3.40432014999407,60.5,1,1355,82.8,40,0.50776665539248,0.4
0,1,2.97150518830309,27.3,0,1550,27.7,58,0.724179868151008,0.2
0,0,3.0634348094326,39.3,0,1065,0,39,0.514091877924346,0.04
0,0,3.50339790348687,227.9,0,1043,27.1,11,0.128232391224055,0.04
0,1,2.70411428565737,266.8,0,1019,36.8,0,0.118188221566889,0.04
0,1,3.4822883124397,261.8,1,1288,10.3,0,0.153165580005822,0.28
1,1,3.30042090176793,78.3,1,1141,16.4,49,0.647344168886543,0.24
1,1,1.57325204034742,127.9,1,1378,35.7,66,0.874072965221627,0.34
1,1,3.58074889809976,111.3,1,1223,19.4,37,0.476394894691498,0.28
1,1,2.80928657556568,152.4,1,1075,0,58,0.744431739000432,0.24
0,0,2.2212543140463,163.1,0,751,8.1,45,0.562739291805799,-0.02
1,1,2.9994004075817,41.4,0,1423,46,58,0.673592391498215,0.14
0,0,3.49731017593061,30.4,1,770,33.1,73,0.827500875947664,0.34
1,0,3.00279010998883,52.6,0,943,25,73,0.773710339065262,0.2
0,1,2.29007984789759,196.1,0,1049,39.5,20,0.288940966458973,0.04
1,0,3.0533033792958,60.1,0,831,31.1,36,0.408562725148077,-0.02
1,1,3.35471948306875,94.9,1,1184,16.2,51,0.650281356074313,0.28
1,0,3.15077454288648,74.9,0,1277,76.2,55,0.547062108786126,0.08
0,0,4,203.4,1,1214,50.2,34,0.328053486572692,0.24
0,1,2.73963169796632,77.2,0,1117,7.1,55,0.661641316562975,0.04
1,1,3.12319110515301,57.7,0,1276,8.7,38,0.473196162662171,0.08
1,0,3.17844537699482,54.7,0,1233,23.2,63,0.690494170135881,0.08
1,1,3.50748333667717,132.9,1,1131,43.8,39,0.460166276222509,0.24
1,1,3.0520389052821,99.2,0,968,22,37,0.402892234524561,0.04
1,1,2.44910039110736,58,1,1327,52.7,68,0.850316088085623,0.4
1,1,3.22461930775692,48,1,926,31.9,79,0.864813578527611,0.4
1,1,2.25303407325726,42.5,0,878,8.3,30,0.509358456203848,-0.02
1,1,4,33.1,0,1166,24.2,42,0.407772056412492,-0.02
0,0,3.0105826739273,107.8,0,1151,10.3,40,0.456000692853609,0.08
1,0,2.56048437356057,103.8,0,1128,45.8,49,0.569457604588829,0.04
1,1,3.11988783326915,28.2,1,1046,15.5,73,0.87126447610017,0.4
0,1,3.89951450559748,303.9,1,1060,27.8,15,0.185172698348989,0.14
1,1,3.3759923548152,49.1,0,1064,14.3,54,0.589127171084195,0.04
1,1,2.15597034246153,45.6,0,1154,35.1,59,0.765420024858002,0.08
1,1,3.33315927154501,88.1,0,1279,34.9,55,0.556216255862413,0.08
1,1,3.34268572506274,121.2,0,1062,7.6,48,0.479511059353116,0.04
1,1,2.95734382351707,51.7,0,1217,0,37,0.499404642659457,0.08
1,1,2.74332442839227,82.2,0,1185,25.8,41,0.506487712617355,0.08
1,1,2.27817586873772,31.3,0,1373,38.9,53,0.734207244493418,0.14
1,1,2.67925828446517,177.7,0,1443,45.5,43,0.476257764979721,0.14
0,0,3.17920333054559,346.8,1,1067,16.7,15,0.244269760894252,0.24
1,1,2.85976187350727,76.5,0,1122,51.8,50,0.552711693355335,0.04
1,1,2.89863452177941,74.4,1,966,0,55,0.746258446050568,0.24
1,1,3.73577255805428,26.2,1,1099,64.7,96,0.913675036290568,0.36
1,1,2.07398745215861,100.5,1,1101,16.7,59,0.818077965935983,0.24
1,0,3.07970950500306,143.2,0,1100,33.4,63,0.625336925057576,0.04
1,1,2.92042400881726,51,1,1092,56.2,86,0.899959303399595,0.46
1,0,3.36867740902358,85.8,0,1207,66.7,46,0.424503614023316,0.08
1,1,2.93434363690044,64.6,1,1094,32.1,61,0.774118999855416,0.24
1,1,2.76170452026283,69.5,1,976,6.3,96,0.941404075773714,0.4
1,1,2.58379768357425,63.3,1,871,35.7,74,0.86418443560491,0.34
0,1,2.86698938041113,42.7,0,865,38.1,54,0.628107938220932,-0.02
0,1,3.45107877084099,38.4,0,1179,20.5,62,0.669915355101569,0.08
1,1,3.6559038716965,50.1,1,1185,19.4,71,0.808633526721534,0.34
1,1,2.59445641042013,93.1,1,1019,32.9,72,0.846599453889855,0.4
1,1,3.26656655133883,81.5,1,1392,46,65,0.765797239940157,0.34
1,1,2.42846783960293,65.2,1,1324,59,70,0.85396820441611,0.4
1,1,2.74917416755606,68.1,1,1126,19.2,71,0.854327395247165,0.4
1,0,2.49537667754584,48.5,0,1253,42.5,62,0.748615240074856,0.08
1,0,2.14694183845701,56,0,913,14.7,59,0.761459455438738,0.04
0,1,3.09344025140995,148.7,0,1059,49.6,28,0.271445814767949,0.04
1,1,3.44311120389392,55.6,0,772,23.9,64,0.639696317618975,-0.02
1,1,3.27850787193533,33.9,0,1262,31.8,67,0.732570648199164,0.08
1,1,3.60381649840386,59.3,0,1110,13.5,26,0.28458881785747,-0.06
1,0,2.83612706674383,56.2,1,963,40,68,0.82182118161442,0.24
0,0,2.23346543713234,190.9,0,1152,0,25,0.386426394808243,0.08
1,1,3.35510600644754,48.2,0,969,44,79,0.772501706729759,0.2
1,1,2.60053641261878,105.2,1,1226,41.9,57,0.747174104077789,0.28
0,1,2.49230272060002,142.2,0,1270,58,40,0.462954429435609,0.08
1,1,2.76007021745814,30.6,1,1119,24.2,89,0.935785245356258,0.4
1,1,3.08014750528814,66.8,0,1004,15.5,61,0.667762269430662,0.04
1,0,2.80772834419877,42.3,0,1299,59.4,50,0.602060192846463,0.08
1,1,2.48943010069858,56.7,1,1125,23.5,78,0.900459970749156,0.4
0,1,3.0185378353086,102.5,0,962,24.8,50,0.530488164092942,0.04
1,1,3.2259034764984,87.5,1,1179,18.6,64,0.770563303556003,0.28
0,1,3.45036845051989,100.1,1,1073,35.9,46,0.561217822137052,0.24
1,1,2.97658645888002,118.7,1,1129,42.6,36,0.50150438366253,0.24
0,1,3.10714552087943,76.6,0,1378,56.7,32,0.353806482834501,0.14
0,1,3.36761528786231,137.7,0,1216,24,5,0.131834371428676,0.08
1,1,3.31307737527914,46.1,1,1145,0,85,0.905549597444903,0.4
1,1,3.51506887940904,56.7,0,1238,0,64,0.679339943556795,0.08
0,1,3.0698686196612,74.6,0,1191,31.4,43,0.482515756755439,0.08
1,1,3.01420309610078,123.8,0,1100,31.6,34,0.362777037417981,0.04
0,1,3.0882916233646,30,0,1190,48.1,37,0.46400815718701,0.08
1,1,2.94210042330021,140.5,0,1334,0,27,0.344952923019984,0.14
0,1,3.94921422545771,43.3,0,1027,66.8,63,0.549657379654502,-0.06
1,1,3.10672638856312,81,1,1108,26.5,69,0.807889910314282,0.24
1,1,3.07806376428448,134.2,1,1291,13,69,0.804548437300439,0.28
0,1,3.64590794745831,127.2,1,968,0,31,0.405986444725334,0.14
1,1,2.98524420442865,44.2,0,1012,44.3,66,0.718915502555694,0.04
1,1,2.3013071907954,62.1,1,1236,84.8,70,0.846023065064391,0.34
1,0,3.02606043598017,35.1,0,1135,16.8,50,0.620420816751662,0.04
0,1,2.32347707653545,61.2,1,1019,6.4,56,0.806598295683207,0.24
0,0,2.9779124148204,118.6,1,1262,35.4,60,0.737024133068997,0.28
1,1,2.4227768921557,94.2,0,1002,34.7,67,0.753917912905969,0.04
1,1,3.03386000274567,73.3,1,1000,20,55,0.7190622326705,0.24
1,1,2.67998599325846,35.7,0,1226,0,40,0.592360020786211,0.08
1,1,2.54966209914015,62.9,0,1076,4.5,50,0.653132334298734,0.04
1,0,3.19940581674106,96.2,0,705,10.4,44,0.449997945019237,-0.02
0,1,2.56169722913332,178.9,1,1158,20.7,38,0.567227919965289,0.28
1,0,2.63404998144278,43.1,0,1051,35.6,48,0.614714608154002,0.04
0,1,3.21783367759784,86.1,1,1076,28.6,63,0.752129529799368,0.24
1,0,3.68781394225322,55,0,1072,48.9,34,0.311620079928567,-0.06
1,1,2.13706845375789,155.5,0,1178,53.7,31,0.415318069320079,0.08
0,1,2.99957828282161,71.3,0,1128,0,56,0.651037138911996,0.04
0,0,2.76828598525561,62.3,0,1329,55.9,47,0.557821362839974,0.14
1,1,3.0709876077023,111.9,0,1131,48.7,32,0.32871694091564,0.04
1,0,1.93582197572755,114,0,1244,16.5,58,0.75308183180832,0.08
1,1,3.157987718139,48.6,0,1194,52.1,52,0.56690860523385,0.08
1,1,3.4138578041393,89.1,1,1009,65.4,50,0.576816716131412,0.3
0,1,2.46495748760707,134.4,0,852,29.1,37,0.446438313441126,-0.02
1,1,2.50191539147823,20.7,0,1223,64.3,83,0.886464860861889,0.24
1,1,2.57962513886306,74.2,1,1366,0,55,0.790746969875082,0.34
0,1,3.35541229322342,87.1,1,1398,6.6,57,0.726997862583695,0.34
0,0,3.68590104039908,25.8,0,1084,12.1,50,0.55472042364359,-0.06
0,1,3.82134514559401,67.4,0,1030,20.3,45,0.409347308623984,-0.06
0,1,3.44228089834736,206.8,0,1255,64.5,21,0.172566539400441,0.08
0,1,2.62018673250442,152.4,0,802,4.6,39,0.460061171163089,-0.02
1,1,3.06484097311465,175.6,0,987,35,21,0.222423125272496,0.04
1,1,3.02867478285495,71.7,1,1016,18.6,90,0.913608059029503,0.4
1,1,3.0937574296817,42.2,0,1007,0,60,0.699674444226592,0.04
1,1,3.44260420806631,87.9,0,1302,19,31,0.32782567859207,0.14
1,1,3.84171877596716,72.2,0,1168,0.7,63,0.609183157108282,-0.02
1,1,2.55456574124283,43.9,1,1004,50.5,82,0.904901381041703,0.46
1,1,2.57515947219364,51.9,0,1161,67.9,64,0.725915936035407,0.08
1,1,3.08556913922998,81.2,1,1145,32.7,69,0.806525379169716,0.24
0,0,2.06151232765762,46.4,0,1164,0,40,0.651753076734087,0.08
1,1,3.31732040947648,127.8,1,1002,32.1,64,0.723083037443603,0.24
0,0,2.96796599135172,97.3,0,948,41.8,49,0.511510960004764,0.04
1,1,2.50805245765074,82.5,1,1115,52.4,81,0.888988281700739,0.46
1,0,2.46391391960551,116.5,1,784,36.4,61,0.767312486800902,0.18
1,0,2.5192632626723,89.6,1,1152,42.5,57,0.758621931648769,0.28
0,1,2.65405376374763,227.3,0,1073,64.7,12,0.172680980774729,0.04
0,1,3.68662028597368,94.7,1,935,19.3,63,0.704532859598833,0.14
1,1,2.65028458058769,89.4,0,1148,26.6,39,0.49027999617055,0.04
1,1,3.1717043221569,44.2,0,1176,40.7,56,0.620901276399926,0.08
1,1,3.1972295994772,123.1,1,1042,40.8,49,0.598297782983325,0.24
0,1,2.51352693257698,95.8,1,1112,31,67,0.827769520706519,0.24
1,1,3.7168672485044,124.4,1,1150,22.3,63,0.694157788915922,0.18
1,0,2.83984627711192,88.2,0,1038,46,59,0.633610597352723,0.04
0,1,4,73.4,0,1307,60.5,44,0.346129199761714,0.04
0,1,2.83851424424908,230.5,1,835,17.2,29,0.412045917765622,0.18
1,1,2.82344902823237,158.6,1,1164,18.6,44,0.606301300867813,0.28
0,1,2.04270552596472,90,0,1255,36.5,27,0.449329859750024,0.08
1,0,2.44200499190456,104.5,0,1045,0,33,0.470959767358025,0.04
0,1,4,91.8,0,1042,24.1,53,0.439284825298627,-0.06
0,1,3.42992453718166,279.9,0,1175,30.1,6,0.107763892276275,0.08
1,1,2.94861503855172,75,0,936,0,49,0.576801388472108,0.04
1,1,2.42411288950887,149.7,0,1076,18.9,33,0.430036165695649,0.04
1,1,2.71495713625117,170.5,1,1101,41.3,47,0.614677437773224,0.24
0,1,3.19992609729937,54.8,0,1238,0,45,0.543252615079238,0.08
0,1,2.71412899112875,69,0,973,23,64,0.725059774556811,0.04
0,1,2.9834989818357,132.8,0,991,27.2,40,0.41730868698763,0.04
0,1,2.72080554523353,133.1,1,1052,21.5,36,0.541905806624304,0.24
1,1,3.55156384282173,117.4,1,1403,56.8,57,0.642183947699818,0.4
1,1,3.31146148860452,55,1,1051,30.1,56,0.710296525643675,0.24
0,1,3.1281418118952,56.1,0,903,31.6,59,0.632669655630169,0.04
1,1,3.89106854247638,116.8,0,1376,23.8,60,0.528438171711658,0.04
1,1,2.83864123876497,121.9,1,1142,71.2,58,0.694421990120087,0.3
1,1,2.34418396066492,114.3,1,1096,43.9,49,0.694186041763859,0.24
0,1,2.77960238835283,267.7,1,1145,47.3,6,0.20677267119654,0.24
1,1,3.48210576084176,76.9,0,1345,15.1,46,0.481291878825396,0.14
0,0,1.59503723533757,84.3,0,902,35.3,43,0.649759145043948,0.04
0,0,2.4987107503622,106.9,0,1140,16.8,39,0.509011954697983,0.04
