scholarship,completed,gpa,parental_income,first_generation,sat_score,distance_to_college,financial_need
1,0,2.20449036768365,106.1,0,1239,31.8,21
1,1,2.73858504277559,315.6,1,1234,15.6,20
1,1,3.46974240609631,51.2,1,969,50.9,66
1,1,3.27198549293282,80.3,1,950,3.4,52
1,1,3.33703824486255,57.4,0,1059,41.3,51
1,1,2.63201939665808,42.7,1,891,52.9,66
0,1,3.24110518859755,50.6,0,1053,37.8,63
0,1,3.01601263205181,80.9,0,1158,44.9,58
1,1,2.76197312724319,53.4,1,1105,41.1,71
1,1,3.04270417304865,67.9,1,1030,17.6,88
1,1,3.15976515461154,85,1,1072,72.7,59
1,1,2.58200141035258,117,1,1159,43.3,49
0,1,3.51054660301117,93.6,0,1332,28.2,41
0,0,3.09519892811635,51.3,0,1318,3.3,43
1,1,3.51514875350414,66.6,0,1222,36.9,63
0,1,2.23965502154489,113.1,0,877,0,29
0,0,2.8326651608469,99.3,0,884,52.9,29
0,1,2.80293142445326,99,1,956,11.8,65
1,1,2.17882778100462,98.6,1,1175,21.1,62
1,0,2.88923124215815,53.4,0,1108,59.1,50
0,0,2.29706900190439,99.5,0,1309,39.2,54
1,0,2.10895059402853,31.6,1,1028,34.9,65
1,0,2.68499989770563,28.2,0,936,15.1,67
1,1,2.51479318176623,77.2,1,844,44.1,65
0,0,3.06855568639536,87.7,0,1040,31.6,45
1,1,2.79548713974355,130.7,1,1170,50.8,50
1,1,2.78057520894117,47.3,0,1094,0.2,62
1,1,2.62374786143915,142.5,0,1039,2.5,28
1,1,2.36753411439745,50.8,0,1128,11.2,64
1,1,3.44254761644828,58.6,0,1101,31.7,46
1,1,3.51175937320227,112.6,1,987,10.7,39
0,0,2.99861365793394,20.2,1,1117,46.7,63
1,1,3.00854818790028,209.6,1,992,15.7,40
1,1,3.66510907249864,46.6,0,1321,0,44
0,1,2.17372492099355,422.6,1,1196,33.1,0
1,1,3.33218517719156,39.3,0,1242,33,52
1,1,4,139.2,0,1110,41.8,23
1,0,3.47718143601496,62.2,0,900,41.7,49
1,1,1.84963692553674,55,0,972,64.8,55
0,1,3.1723301182399,113,1,1122,12.6,47
1,0,3.16242320403251,103.5,0,756,2.3,53
1,1,2.85187781218213,77.2,0,1211,94.3,30
1,1,3.28719095994193,175.3,1,1014,36,48
0,0,3.58743682588212,54.9,0,991,45.8,40
1,1,3.08135598051402,36.2,1,1218,31.7,78
0,1,3.31922823512214,95.1,0,879,38.5,28
1,1,3.39884294567107,39.7,1,963,15.1,56
0,1,2.95553386522647,138.9,0,795,17.1,49
0,1,3.69887794830766,79.9,1,973,42,62
1,1,2.58162304415899,53.1,0,971,44.9,57
1,1,2.89374914156428,197.2,0,1367,12.9,19
1,1,2.72733533341472,201.6,0,971,14.7,34
1,1,3.30447352371855,54.6,0,1448,63.2,60
0,1,3.40523878098583,280.8,0,1093,77.5,13
0,0,2.99981039954847,36.8,0,1306,0,65
1,0,2.13767656500841,70.4,0,1094,23.7,47
1,0,2.98464394303629,62.4,0,974,40.6,49
0,1,3.4421685914821,68.4,1,916,60.3,82
1,1,3.59385212777562,39.2,0,1224,81.6,48
0,1,3.76214789024488,150.1,0,1114,6.4,47
1,1,3.04583206281233,65.8,0,1017,32.6,39
1,1,2.8958173335133,19.2,0,1234,33,61
1,1,2.96796456954503,69.6,0,1404,58.3,39
1,1,2.09225291227411,106.5,1,1187,42.1,36
1,0,3.56149724262772,42.5,0,976,52.2,57
0,1,3.25554661678581,59.8,0,1207,27.6,48
1,0,2.61187036911538,92.9,1,1062,28.8,70
1,1,3.47183307170011,77,1,1099,32,72
1,1,2.81521676345177,81.4,1,1091,36.7,55
1,1,2.41076635658599,65.2,1,911,44.6,96
1,0,2.59991343040379,73.8,0,896,35.7,48
1,1,2.63280180572404,78.1,0,1004,18.2,49
0,1,2.30349203221514,32.1,1,1122,0,94
1,1,2.98150281996155,38.3,0,1156,63.7,44
1,1,2.77855235647945,36.9,0,1101,0,47
1,1,2.69658330505801,58.5,0,1048,15.4,42
0,1,3.13558616297552,99.1,1,1298,0,54
0,1,3.53270989147837,123.8,0,1013,58.3,50
0,1,3.16711121550029,32.6,0,1016,0,67
0,1,3.61750760704482,41.8,0,1149,29.9,33
1,1,3.26136476175347,78,0,1010,52.1,46
0,1,2.46525127747058,59.8,0,1024,42.2,46
1,0,3.10059050736146,48.3,0,1079,40.4,68
0,1,4,111.2,0,1280,44.4,41
1,0,2.47932474947141,46.7,0,1036,17.9,50
0,1,3.09523421963203,145.5,0,1084,48.5,17
1,1,2.71678902822978,30.8,0,953,55.1,61
1,1,3.30742910998786,30.9,1,1038,25.2,73
1,1,3.64402471957625,163.4,0,1351,48.5,39
0,1,3.79800541324902,101.5,0,1098,32.5,49
0,1,2.72169188236021,101.3,0,1036,40.5,39
0,1,2.82533641423558,125.2,0,1208,54.8,15
1,1,1.75594571552598,131.9,0,1444,26,36
1,0,2.51397659070928,95.4,0,907,29.7,52
1,0,2.76653603124781,29.6,1,1156,53.1,69
1,1,2.43676645279105,24.1,0,1254,31.9,67
1,1,2.48008063000236,28.2,1,1323,16.8,73
0,0,3.44440269489296,119.2,0,970,61.9,55
0,1,2.81639155491544,26.6,0,1242,27.7,51
1,0,2.91884953112835,85.6,0,982,68.8,38
0,0,2.18036302970921,182.4,0,1366,19,12
1,1,2.86030485901117,156.3,1,994,28.7,51
1,1,3.04193274789106,62.4,1,1092,81.2,72
1,1,2.95934373891334,103.3,0,1578,0,56
0,1,3.01503767388589,112.1,0,992,19.9,14
1,1,2.40818742741259,75.4,1,1522,0,64
0,1,3.0544648511069,198.9,0,1059,0,15
0,1,2.80731494983591,78.8,0,1125,35.3,39
0,1,3.32407828875342,22.4,0,1235,25.2,57
1,1,3.3641673384729,27.6,1,1067,33.1,62
0,0,3.17662045393409,67.7,0,1109,64.1,27
0,1,3.39723365006162,18.3,0,1187,51.7,55
1,1,3.04372233195408,26.1,0,1125,27,73
0,1,3.08403346273196,36.1,0,1324,0,81
0,1,3.69016135833556,95,0,1185,39.5,52
0,1,3.78672075948454,81,0,1166,43.6,56
1,1,3.70486168804285,75,0,1143,13.3,41
1,1,2.67316812508008,41.2,0,1068,32.1,56
1,1,3.04705432719764,136.9,1,923,4.6,51
0,0,3.26794674531754,161.1,0,1455,55.8,31
0,1,2.31775407566423,169.7,0,1261,5,33
1,1,2.45598924825216,73.3,0,1028,0,56
1,1,4,48.6,0,859,9.1,72
0,0,3.02155038978591,154.7,0,1013,29.8,37
1,1,2.39373196457438,73,1,1461,46,100
0,1,3.35771160980595,126.5,0,1128,26.6,25
0,1,3.7706584696722,158.5,0,859,7.2,23
0,1,3.00061341964046,152,1,1111,18.4,71
1,0,2.83001062734345,54.6,0,968,20.8,68
1,1,3.24753089214805,69.7,0,1230,17.4,51
0,0,3.07953555733075,110.7,0,839,42.1,37
0,0,4,71.8,0,1182,55.9,66
1,1,2.96630749523595,56.6,1,1167,67.3,83
0,1,3.07729815396267,107.7,0,1236,2.2,31
1,1,3.27599718779512,89,1,958,5.9,73
0,1,3.89394206278539,64.9,0,1018,29,53
1,1,2.64560699519615,69.9,1,1218,0,70
0,1,3.60506122834773,104.2,1,1049,14.6,62
0,1,2.42799068356494,25.6,0,1267,34.5,40
0,1,2.69983497237864,130.5,0,1266,57.4,28
1,1,3.59910296682251,45.2,1,1001,34.6,91
0,1,2.98298563358014,121.3,0,1032,45.8,36
1,1,3.13115727070138,82.9,0,1405,40.6,37
1,1,2.40367078779695,46.8,1,1038,30.5,86
0,0,2.11285299312511,150.3,1,925,30,29
1,1,3.25770517209835,44.5,0,1168,3.6,80
0,1,3.21162778934225,58.8,0,1160,31.3,48
0,1,2.57301878926775,185.4,0,1282,29.1,4
0,1,3.82800218667638,92.3,0,1088,41.5,34
1,1,3.33752417954772,72.9,1,1015,24.6,70
1,1,4,76.8,1,947,51.1,60
0,1,2.99118942842556,117,0,1166,17.2,24
0,1,2.36250483892531,38.4,1,1414,53.8,47
1,1,4,32,0,1073,34.4,75
0,1,2.78421295607347,62.1,0,1002,17.7,53
0,0,2.19391468296992,36.4,0,993,58.6,69
1,0,2.76350911801847,67.7,0,1127,61.9,65
1,0,2.62382400076491,92.1,0,1319,58.1,40
1,0,2.58787527568374,78,0,1096,11.9,48
0,1,3.05826239976806,414.6,0,1047,34.5,0
1,0,1.90061347663177,71.6,0,1026,63.2,61
0,1,3.43003337509801,156.9,0,1205,35.5,25
1,1,3.92803515574649,21.2,1,997,14.7,77
1,1,2.61317875873641,68.7,0,1249,30.9,35
0,1,2.41060784674728,24,0,898,19.4,63
0,1,3.24269679540651,114.9,0,1295,38.4,45
1,1,2.49929090774607,72.5,1,1219,23.2,76
0,1,2.7309552764262,106.1,0,1209,24.6,36
1,0,2.65391186886742,41.2,0,1103,12.8,57
0,0,3.42333032165705,39.3,0,1107,52.1,55
1,1,3.51053904346495,41.2,0,985,16,43
1,1,3.18345378921736,37.4,0,1181,37.4,48
0,1,3.04347101352574,33.2,0,965,4.9,69
1,1,3.47839168352464,112.8,0,1060,16.9,38
1,1,3.5931181759355,45.8,0,1144,25.2,48
0,1,2.18888636471721,71.2,0,1083,32.9,61
1,1,3.81772119799598,98.6,0,1017,24.2,26
1,1,3.35000825210153,89.3,1,1116,15,58
0,1,3.82271910545112,124,0,1025,39.1,24
1,1,1.99292092908672,100.5,0,1381,52,29
0,1,2.10092484557618,171.5,0,1241,24,35
1,0,2.42255201970023,72.9,0,946,43,42
1,0,3.35056980630918,61.1,0,1142,14.4,41
0,0,3.2834247122799,71.9,0,1213,59.3,40
0,1,3.03844447936335,36.4,0,1216,65.9,72
1,1,3.06212341027097,156.6,0,1238,22.6,33
0,1,3.05942228756255,87.1,0,980,33.9,48
1,0,3.44285528146898,72.1,0,971,30.8,51
1,1,2.82306204567509,30.3,0,1093,58.1,52
1,1,3.32626967559583,80.9,1,869,0,44
1,1,3.07424074735426,82.6,0,1207,6.6,53
1,1,3.20752800329885,133.1,1,1107,16.3,64
1,1,3.13053393264164,55.1,1,926,27.1,44
1,0,2.61646355599237,32.5,0,1240,2.3,46
1,0,3.29452020773485,61,0,1005,77.6,50
0,0,3.44706506827248,105.5,0,1058,21.3,20
1,0,2.92666557682126,44.3,0,904,33.6,68
0,1,3.59939959924069,239.4,0,1229,0,12
0,1,3.94850858279081,202.3,0,1241,77.7,37
1,0,2.6054616651831,46.8,0,1031,72.3,46
1,1,3.47703111516276,114.2,1,922,0,77
1,1,3.22166810060657,110.3,1,1123,10.6,31
1,1,2.75806202764271,79.8,0,1096,11.1,33
0,1,3.39197890253632,167.8,0,1099,42.8,24
0,1,3.09803898718623,128.8,0,1169,41,39
1,1,2.60051170010077,49.4,0,1018,15.3,46
0,1,2.62912001778546,238.3,0,896,26.4,10
1,1,3.81305756954915,120.6,1,1135,56.1,63
1,1,2.4459945368307,89.2,0,877,24.6,44
0,1,3.22362036373645,142.3,0,1287,47.7,33
0,1,2.9495090641064,58.5,0,1099,52.5,64
0,1,2.71180919253622,56.3,0,1230,89.6,47
1,1,3.20243247399009,54.3,1,1007,0,83
0,0,3.02911881759102,94.7,0,961,42.7,56
1,1,2.6645779475743,33.7,0,1180,5.6,73
0,1,3.44098928904103,115.7,0,1018,72.8,41
1,1,2.38842771118125,88.8,0,1100,47,88
1,0,2.96841824019215,194.2,0,953,22.5,13
1,0,2.33213170116408,134.6,0,927,34,39
0,0,2.53667518089333,267.7,0,1026,27.3,0
1,1,2.77830714668133,44.5,0,1252,14.6,56
0,0,2.70918068213086,30.3,0,1252,33.4,56
0,1,3.44169964093802,234.9,0,1308,17.6,27
0,0,3.55021880424694,54.1,0,1263,24.5,54
0,1,2.78701592542326,105.3,0,1173,41.4,30
1,1,2.96869272187519,56.3,0,1264,21.5,54
1,1,3.17290790246591,68.3,1,1336,6,66
0,1,2.70995155734532,169.7,0,1198,18,15
1,1,4,96.7,1,1219,32.9,72
0,1,3.26179714439218,188.1,0,1394,59.8,12
1,1,2.5529711617597,109.7,0,788,4.3,45
0,0,3.05947907244955,50.3,0,1162,49.2,32
1,1,3.16095437891134,56.8,0,983,42.1,51
1,1,4,45.4,1,1087,38.1,80
1,1,3.09023713377602,91.5,1,1136,35.9,64
1,1,2.56525806340725,104.1,1,1299,4.7,73
1,0,3.45629790864017,36.1,0,1062,37.3,58
1,0,2.9028274301314,65.6,0,815,39.7,25
1,1,2.85800974458633,44,0,1030,25.3,36
0,1,3.84044421050998,51.3,0,1147,63.5,45
1,1,3.23775220902764,75,1,782,10.6,57
0,0,2.82793206771083,58.2,0,1204,8.9,59
1,1,1.82266522867873,55.1,0,1153,74.6,58
1,1,3.0469732793642,34.9,0,1230,40.9,55
1,1,3.46281209864263,52.4,0,1001,42.5,55
1,1,2.16247520040345,111.4,1,972,72.1,57
1,1,3.29734147489267,42.4,0,1258,42.5,40
1,1,3.17086914451108,31.8,1,1072,18.8,83
1,1,2.45236186698709,175.3,1,1318,22.8,63
1,1,2.28284066525324,188.3,0,974,51,29
1,1,2.24642317537474,23.3,1,1057,14.9,71
0,1,3.8366182774351,86.2,1,1122,0,82
1,1,3.8485219362691,49.3,0,1277,19,60
1,1,2.76978110572061,117.3,0,842,0,26
1,1,3.51066432401312,45.7,1,1008,52.2,83
1,0,2.73785838878202,86.9,1,890,21.8,60
0,0,3.12459357516223,63.8,0,1009,3.3,46
0,1,2.35040682610352,72.8,0,1082,33.4,38
0,0,2.53055229107077,26.4,1,906,10.2,46
0,0,2.98485660493259,53.4,1,1222,51.5,62
0,1,2.90296023026825,43,1,1118,36.2,77
1,0,2.67726832738426,94.7,0,1259,23.3,47
1,1,1.70396080371044,219.1,0,1023,16.5,4
1,1,2.60225373871843,141.3,1,1190,49,51
1,0,2.47965179979501,101.5,1,1032,44.6,50
0,1,3.26034200070238,198.1,1,1207,29.5,47
1,1,2.17242187547986,26.5,0,1501,20,59
1,0,2.39777733312759,36,0,1262,32.8,44
0,1,2.86106446607823,56.6,0,1207,12.5,45
0,0,2.88965862796678,91,0,1140,10.5,31
0,0,3.21930717755553,139.4,0,1098,12.8,41
1,1,2.10472216177629,63,0,1259,28.3,47
1,1,3.48900496122855,43.9,1,899,11.9,61
1,0,2.96944893853244,77.9,0,1122,0,49
1,1,2.84811847558582,145.3,0,1091,19.7,49
1,1,3.42093286039189,91.9,1,983,42.2,58
1,1,4,19.2,0,1058,0,55
1,1,2.52802858213873,181.9,1,1258,25.6,48
0,1,4,78,1,1264,8.5,69
1,1,1.62284820272522,211.3,0,1281,26.2,29
1,1,3.02837511853497,153.1,1,886,5.2,56
1,0,2.94909797875686,23.3,0,1140,51.8,50
1,1,2.45933365869463,68.3,1,970,17,72
0,0,2.55846326532752,190.1,0,1110,28.3,29
0,1,4,191.3,1,1088,29.6,38
1,0,2.6641665639792,60.6,0,1346,86.2,25
1,1,1.76410295164737,65.7,1,1138,20.8,44
1,1,3.11965829840245,119.1,0,1128,53.5,46
0,1,3.46417380055171,82.3,0,1326,12.4,38
0,0,2.64452357254924,36.5,0,1084,21.1,77
1,1,3.29280711056423,64.2,1,1191,66.2,84
1,1,2.19007643056593,37.8,0,1017,15.1,49
0,1,3.86891761004311,30,0,1031,30.8,45
1,1,3.623606581137,39.9,0,1328,10.5,50
0,1,3.24521446612925,205.7,0,1219,0,42
1,1,2.51290244589961,104.8,0,781,37,44
1,1,3.43066318699726,100,0,929,45.3,51
1,1,3.53221174997386,52.1,1,1109,0,70
0,0,2.45357705979601,44.6,1,1108,56.1,78
1,0,2.80945148866522,87.2,0,1201,43.7,46
1,0,3.32633615138135,120.5,0,1147,14.2,51
1,1,2.99953075301569,44.4,0,1302,22.5,58
1,1,3.29518856429091,74.3,0,973,27.8,57
0,1,3.25913292117786,111.7,0,812,17.2,29
0,1,3.85647671591229,71.6,1,1175,52.3,99
1,1,3.06475335927689,27.6,1,1112,35.1,51
1,1,2.73870335333945,70.5,0,1127,0,50
1,1,2.24481841161958,92.3,0,1221,7.2,51
1,1,3.92275736168788,52.3,1,1100,38.3,69
0,1,2.50762369635343,277.7,0,1099,32.9,0
0,1,3.26715876083104,53.8,0,1377,80.1,39
1,1,3.01801970678601,65.1,1,1125,53.5,84
0,1,2.69193185125639,34.5,0,1050,44.1,74
0,0,3.65755744338136,163.1,0,1096,17,9
1,1,3.19835341486613,61.7,1,1404,37.2,63
0,0,3.6504161172651,39.5,0,1315,23.3,54
1,0,2.96166554099596,35.5,0,856,0,62
0,1,3.15257952394133,75.5,0,1219,55.1,39
1,1,2.3553495576646,69.7,0,1045,45.9,39
1,1,3.31188459971384,76.2,0,1381,27.4,65
1,1,2.69342919395454,118,1,1176,23,57
1,1,2.86828218290788,35.6,0,1319,6.7,68
0,1,3.40731164990457,111.5,0,1180,24,40
1,1,2.61191266430915,120,1,1068,0,57
0,1,2.36883412458608,236.3,0,1179,65.6,4
0,1,4,96.7,0,1198,21.5,20
0,0,2.98971645340767,71.4,0,1050,7.8,24
1,1,3.10480867741722,77.3,0,1213,0,39
1,1,3.11190506957198,46.7,0,953,14.8,40
1,1,2.4995292103249,67.2,1,1170,64.7,88
1,1,2.54808740021331,27.1,0,1150,63.4,77
1,1,2.20290965501453,73.6,0,936,54,66
0,1,3.1560774282709,42.6,0,1138,4.9,46
1,1,3.14736104719095,36.4,1,1031,35.2,79
1,0,3.36859035121524,45.9,0,892,27.9,50
0,1,3.22023474473825,43,0,1271,18.5,45
0,0,2.75818894155608,51.6,1,836,55.7,64
1,1,3.15511659556765,80.6,1,770,53.7,57
0,0,2.7223156577756,38.1,0,1070,0,41
1,1,2.1338422780448,136.2,1,1058,7.5,38
1,1,2.85256231742129,49,0,1133,21.7,51
1,1,2.73224395057672,87.5,0,1406,22.3,47
1,0,3.82003383601729,135.4,0,981,18.3,30
0,1,2.8419794637227,56,1,1119,24.5,85
1,1,2.70958816954182,39.3,1,1011,41.1,82
1,1,3.03812350276427,63.7,0,1098,64.4,50
0,1,2.77414029486138,165.9,1,1184,9.3,38
0,0,2.00976710225134,104.1,0,936,46.4,35
0,0,1.98777443112032,129,0,1107,24.4,44
1,1,3.56847133636159,93.8,1,1185,35,82
1,1,2.54256245067101,90.2,0,1364,22.7,49
1,0,3.43138427336825,43.8,0,974,71.8,51
1,0,2.70168147662992,38.3,0,1173,52.8,53
0,1,4,86.6,0,1053,30.1,33
1,1,3.54021688792497,104.5,1,852,34.6,54
1,0,2.76388432606265,39.4,1,600,38.9,66
1,1,3.42622059267785,42.1,1,994,12.3,71
0,0,3.49009485679863,33.6,1,1209,23.5,70
1,1,3.0061953921391,91,1,736,38.4,81
1,0,3.07569551819039,81.4,0,1130,3.9,47
0,1,2.07615722043999,59.7,1,1144,40,62
1,1,2.72335846826125,42.9,0,1292,26.2,63
0,1,3.50656847321011,56.3,0,1097,43.7,63
1,1,3.43892916097802,38.4,0,1148,24.5,72
1,1,2.44181085405428,76.5,0,1002,44,37
1,1,2.95700560970207,69.1,1,916,40.8,83
1,1,3.12351932504918,103.3,1,1114,16.5,57
0,0,2.36321725574217,96.7,0,1084,43.5,31
1,1,3.11644067892693,113.4,0,1181,4.9,71
1,1,2.78562756046859,63.2,1,1338,46.4,70
0,1,3.08329086303122,239.5,0,1087,28,24
1,1,3.82804207955848,54.2,0,997,18.5,72
1,1,3.18741890464318,33.6,1,1013,48.5,62
1,1,3.15663745037644,134,1,1145,55.4,36
0,1,3.79580526246943,91.3,1,1128,23.3,61
0,0,2.46566145727874,139.5,0,1240,37.8,32
1,1,2.4962843806867,59.4,1,1197,28.8,73
0,1,2.69940282199651,91.1,0,656,29,24
0,1,3.87015476531362,79.1,0,957,49,50
0,1,2.90667363795581,98.3,0,816,36.7,45
1,1,2.41557271266704,119.1,0,1282,25.1,37
0,1,2.48180714892023,73.9,0,1067,41.1,42
1,0,2.67345903923455,88.1,0,1079,27.2,40
0,1,2.56942562766036,63.2,1,1199,34.6,51
0,1,3.12874316433837,111.2,0,1307,34.3,41
0,1,2.49118312845327,144.9,0,1055,5.2,33
0,1,2.73231461291211,222.4,0,1348,3.3,0
1,1,2.77243815968712,89.2,1,1054,33.6,63
0,0,2.22875545550078,35.8,0,1125,22.1,41
1,1,2.74110083190245,65.8,0,1129,17.5,64
0,1,2.67552771348227,100.1,0,1162,25.1,41
1,1,2.91791315576077,51,0,1357,44.9,54
0,1,3.13467197350764,190.8,0,1129,57.4,21
0,1,3.43221483885574,77.7,0,1022,3.2,48
0,1,3.69898225071446,99,0,994,66.8,48
0,1,3.33171662645968,28.6,0,1064,11.7,52
1,1,2.86750526856323,70,0,1045,37.3,50
0,1,3.57568784744037,45.2,0,917,22.5,57
1,1,2.75546647575735,108.6,1,1293,6.3,65
1,1,2.96179338771378,80.9,0,1117,23.7,62
1,1,2.7248287003597,57.2,1,997,23.5,100
1,1,3.48591498151317,52.2,1,1091,27.2,80
1,1,3.64777795263855,172.1,0,987,34.7,43
1,0,1.98773026997636,111.6,1,958,45.6,72
1,1,2.78844836922779,94.6,0,979,59.5,32
0,1,2.86175405392678,384.7,0,1130,52.7,0
1,1,3.49927658307482,41.6,0,1104,13.2,55
1,1,3.13361893735185,194.4,0,1142,75.8,21
1,0,3.80809991375456,45.8,0,1012,10.4,27
0,1,2.93993068611685,384.8,0,886,32.8,0
1,1,2.84342574929083,39.4,1,1127,12,86
1,1,2.21073064717272,155.4,0,957,11.8,31
0,1,3.2097442736816,83.8,0,1093,30.2,43
0,1,3.84439185359216,121.8,0,802,56.5,22
0,1,3.72149579536115,40,0,1308,21,67
1,1,3.65346570175212,37.4,0,1487,25.9,78
1,1,3.0854529596143,37.1,1,1080,31.9,77
0,1,3.42345709658402,161.9,0,1094,0,12
1,1,3.45065160921845,69.1,0,1193,43.7,48
0,1,2.84723447559762,245.6,0,891,25.4,0
1,1,2.59348519118047,235.9,1,916,33.6,42
1,1,2.90965089382892,76.9,1,1080,65.2,60
0,1,2.77793733785177,67.8,1,1000,48,68
1,1,3.48856732633639,65,0,1100,28.2,64
1,1,2.89223356973666,81.2,1,887,13.3,52
1,1,2.66696469901744,19.6,0,1244,31,60
0,1,2.58489696030356,138.3,0,1258,66.1,46
1,0,2.51754259645308,36,1,932,2.7,80
0,0,3.21534939610657,79.9,0,1108,70,36
1,1,3.16211735778429,34.2,1,1100,22,65
0,1,3.28548919363804,100.6,0,1169,50.5,38
0,1,3.11682792778148,156.5,0,1201,8.2,43
1,1,2.80198403655916,72.2,1,1099,37.3,73
1,1,2.69953802157195,72.1,1,1135,7.1,71
1,1,3.09361254907656,54.6,0,1050,45.5,40
0,1,3.47381183439812,29.3,0,1100,42.7,51
0,1,4,43.3,1,1293,0,76
0,0,2.41506911390955,43.2,0,1171,41.8,43
0,0,2.43496351305856,82.3,0,1017,25,28
1,1,2.93728201974738,78.3,1,1169,29,67
0,1,3.26895092651613,123.8,0,1096,41.2,35
0,1,2.8192028386388,97.4,0,1325,24.2,28
0,0,2.6214433213419,35.8,0,1122,44,66
1,1,2.28264470284959,117.2,1,945,34.5,62
0,1,3.09054115437541,123,0,1021,25.4,34
1,1,3.35871923742756,92,0,1060,40.1,55
1,1,2.93771872486362,19.5,1,814,81.7,92
1,1,2.96860736226269,72.2,0,1063,0,48
1,1,2.14790110388299,89.6,1,1280,22.5,48
1,1,3.46199269774627,126.5,0,925,38.7,60
0,0,2.88687867197628,143.1,0,1135,35,22
1,1,3.63359552880659,57,0,1130,28.8,58
0,1,3.3949389161111,100.5,0,808,49.5,24
0,0,2.91730779846915,474.9,0,1229,16,0
1,1,3.24932474102247,38.2,1,1225,22.1,84
1,0,2.76458717945644,75.7,0,887,8.9,49
0,1,3.40918782522024,45.1,0,1067,40.6,55
1,1,3.36627007196891,76.7,0,1137,11.7,58
0,0,3.1151965982744,51.4,1,1168,15.4,88
1,0,3.66663841850337,27.7,0,900,26.1,53
1,1,2.90194805964954,84.5,1,1054,56.9,38
1,1,3.80204484710096,36.6,1,1330,0,86
1,1,4,54.9,1,1112,5.4,62
1,0,3.05682106695989,90.4,0,1143,34.7,60
0,1,2.64896095650688,59.6,1,1028,24.5,68
0,0,3.30831180273554,49.9,1,1197,27.1,70
1,0,2.66496245081356,88,0,1007,27.2,42
0,1,2.3956288230295,85.4,0,1179,32.2,32
0,1,4,56.2,0,1175,46.5,36
0,1,1.87061980580194,60.2,0,1315,28.8,27
1,1,1.80057995828847,42.9,0,1499,35.8,60
1,1,3.22827251520911,157.5,1,1052,20.7,59
0,1,3.19546497735479,70.3,0,1236,32.6,52
1,1,2.69033722987633,71.1,0,1165,57.6,53
0,1,2.97697300304423,201.6,0,1369,39.7,27
1,1,3.13924269509188,119.8,1,1148,18.3,38
1,1,3.19588222385441,49.8,1,1134,0,93
0,1,3.19636766709734,44.4,0,960,33.6,46
1,1,2.78096741022602,55.9,0,963,2.6,56
0,1,3.93227192677789,121.4,0,930,71.5,35
1,1,3.77239683425358,46.8,1,862,48.7,77
0,0,1.9468442740183,164.6,0,1039,27.1,34
0,0,2.69255516453596,77.5,0,1344,71.2,34
1,1,3.58722451761528,51.1,1,969,0,77
0,0,3.01991407984541,188.3,0,850,33.9,28
0,1,2.64618937104645,58.2,0,1052,4.3,73
1,1,2.51443358408428,33.9,1,963,33,70
0,0,2.15178743571903,67.6,0,1178,18,58
0,1,2.48822264085044,57.7,1,1187,35.4,61
0,1,3.06638466116597,75.1,0,913,42.7,27
1,1,2.48153653868332,79.5,0,909,6.7,49
0,0,2.20788097857203,232.4,1,924,40.7,48
1,1,3.38995549986613,43.3,1,1220,59.4,57
1,1,3.0256717479749,92,1,779,8.2,94
1,0,2.70506928420738,49.4,0,971,3.6,69
0,0,3.39883729661258,24.1,0,1224,53.5,63
0,1,3.3372585473235,356.4,0,910,8.3,0
1,1,3.30607016164056,94.2,1,1300,0,69
1,1,3.13810700854234,39.8,1,1242,21.2,88
0,1,3.0605106664456,74.5,1,1136,47.1,41
0,1,2.91964166866066,43.7,0,1157,23.7,54
1,1,3.7617555851251,97.3,1,1315,15.6,54
1,1,2.62609504060494,145.3,0,1141,22.7,52
0,1,3.34763131362873,56.9,0,1086,31.6,44
1,1,3.24825552124041,107.6,1,1073,50.3,59
0,1,2.59569815611314,280,0,1090,51,0
1,1,2.43488129266637,53.1,0,908,44.8,44
0,1,2.83846107644945,220.1,1,1141,29.2,28
1,1,2.99126065946321,90.7,1,1172,0,44
1,1,3.14684317866795,111.9,1,1190,21.6,44
1,0,2.6165241891065,168.6,0,949,43.4,58
1,1,3.57720578586716,166.7,1,1068,3.7,35
0,1,3.41116940408181,51.6,0,986,21.4,59
0,0,2.31374672877276,132.4,0,1109,28.4,36
0,1,3.32716880134296,320,0,1166,0,0
1,0,2.46352501558387,30.1,0,1233,22.6,49
0,1,3.39848851108147,105.5,0,1092,0,51
0,0,2.31400265781996,340,0,1182,16.9,0
1,1,3.07921955571341,61.9,0,1084,15.5,53
0,0,2.08915638412059,116.6,1,1144,7.9,43
1,1,2.51805938226302,34.3,1,1108,58.4,99
0,1,3.11407491703124,136.4,1,831,0,54
1,0,2.59859178838443,73.2,0,1091,12.6,56
0,0,2.50858048825246,165.3,0,1100,15.5,37
1,1,2.64940601920752,73.4,1,1238,35.2,54
1,1,2.27199194285241,114.9,0,1145,44,45
1,1,4,77.7,0,1236,0,43
1,1,3.36701286066592,62.1,0,1261,9.3,54
0,1,3.31713431031916,63.5,0,1127,36.3,68
1,1,2.0838618866903,71.9,0,1109,28.3,48
1,1,2.84214434068004,93,0,1006,0,45
1,0,2.19158081183677,44.7,0,1063,22.8,59
0,1,2.95660321776995,155.7,1,1231,25.9,25
1,1,3.01044132812773,123.3,1,1035,32.4,69
1,0,3.25099043480578,28.3,0,901,2.7,59
1,1,2.68261702436993,87.6,0,1189,18.6,45
