training,earnings,age,education,prior_earnings,employment_history,urban,ps,tau_true
1,88.078316231052,25,11,35,4,0,0.210579400918086,6.00227443832449
0,25.5090166632585,18,9,7.7,0,0,0.0328742148205834,6.30522198857073
0,50.3327060645014,31,8,34.2,12,0,0.035295892164535,5.76329290310849
0,115.003578598794,34,17,93.9,14,0,0.612613406041164,5.1144285021965
1,109.979145437121,43,13,76.6,24,0,0.84900196079833,4.83333051564472
0,60.9399943017255,36,13,24.7,12,1,0.0646988509047903,5.49865978780913
0,69.0794682172986,32,14,27.1,13,1,0.087503666942067,5.55026647752179
1,88.1612217360883,47,12,18.4,26,1,0.501458599613026,4.74865216851173
1,121.073876199816,51,15,85.3,33,1,0.98,3.74014134546302
1,128.911995698322,56,13,76.8,44,1,0.98,2.36009840783755
1,110.455958186155,39,15,19.2,25,1,0.769626866638566,5.31934143206928
0,93.8387685546179,38,12,41.8,22,0,0.643550304207789,4.99299568988439
1,119.918601120588,43,16,96.2,26,0,0.960369777066196,4.76933051564472
1,123.453191665877,40,15,49.6,24,1,0.863568573929876,4.90567934733469
1,96.9887623164825,21,15,77.4,2,1,0.606429165010651,5.3936269362685
0,85.3590047325507,29,15,137.5,9,0,0.391750359214498,5.15864487834106
0,52.8007436668927,27,14,39,6,1,0.0331271441188734,5.12648110212308
0,92.2770604734738,31,14,85.4,13,1,0.38188849489252,5.17929290310849
0,55.8488753168162,25,13,12.4,7,0,0.02,5.62227443832449
1,111.689460370107,37,15,51.5,20,1,0.582465931998117,5.0392603691244
1,94.9199551548979,36,12,39.7,19,0,0.334007991043765,5.07065978780913
0,61.3976521539978,26,10,10.1,8,1,0.0869578890457479,6.22472171998271
0,94.1887988872278,30,12,61.5,14,0,0.25462933296447,5.2341868505573
1,130.598869069255,31,20,224.3,12,0,0.971768854631112,5.16329290310849
0,85.5744884299052,39,13,148.6,19,0,0.618636219043411,5.01534143206928
0,86.6947689768146,29,14,23.1,14,1,0.28887711252433,5.67864487834106
1,117.263807496529,26,13,66,8,1,0.6820487214014,5.22472171998271
1,141.345471127954,40,14,91.2,22,0,0.947347879164495,4.74567934733469
1,91.2663579461949,32,11,34.6,17,0,0.247654316110619,5.79826647752178
1,90.3572119364039,41,15,98.1,19,1,0.479753000369736,4.99930985288139
1,117.164156933452,43,14,117.7,27,0,0.972493173689219,4.73733051564472
1,87.5692562528357,44,12,36.9,27,0,0.660154935279935,4.70404962660221
0,91.0682600987192,35,15,63.2,16,1,0.260525065507078,5.09961365145159
1,152.004323238228,42,12,113.5,23,1,0.98,4.68346628439086
1,110.865869854068,43,14,241.5,27,0,0.98,4.53733051564472
1,150.460257669456,46,17,113.5,30,0,0.98,4.20457145488703
0,73.7267641509291,30,15,14.8,8,1,0.0440701735000786,5.5141868505573
0,95.860238452009,36,15,77.5,14,0,0.327904408561968,5.09065978780913
1,99.1437566885121,53,13,26.9,33,0,0.922082650437927,3.9753949599551
1,124.81118562657,33,15,81.8,13,1,0.723743241943163,5.1272914734903
1,84.7137412181381,45,10,20.1,25,0,0.582806763168659,5.45075328034878
1,117.736487934702,48,15,101.2,33,1,0.98,3.95017883764127
0,57.4549114279864,41,12,8.6,22,0,0.201768519033216,5.32730985288139
1,121.880180008717,43,13,62.5,26,1,0.963916025010834,4.76933051564472
0,99.3717435545846,51,15,81.7,27,0,0.649814581755313,4.12414134546302
1,105.190408612101,48,12,59.5,34,1,0.98,3.89817883764127
0,84.0416323328258,36,14,39.6,21,1,0.250709091455152,5.06265978780913
1,96.6858928343488,18,13,63.5,0,0,0.755485902563764,5.30522198857073
0,49.5703622995651,19,10,8.9,0,0,0.0360940840465656,6.29961735197886
0,91.8868772618845,37,12,35.8,17,1,0.514489648994705,5.0632603691244
1,73.5584657072528,39,12,14.6,18,0,0.127410034931452,5.43134143206928
0,45.9428493369382,24,10,10.4,6,0,0.0360640482256151,6.21437417762586
0,53.1986446425059,21,8,16.5,3,0,0.0645091120105497,6.4496269362685
1,61.4578728152659,35,10,9.7,26,0,0.489160962763591,6.09961365145159
0,105.897135268097,34,10,115.6,12,1,0.659385202830192,5.5064285021965
0,86.2316712071732,43,13,32.1,24,1,0.519265636698819,4.83333051564472
1,114.616993295511,36,14,96.1,20,0,0.760320578170349,5.06665978780913
1,147.825851644647,18,14,104.1,0,0,0.964531290348272,5.10522198857073
0,91.1795125171293,35,15,59.4,11,0,0.0785681199906819,5.09961365145159
0,49.269061850212,29,9,9,10,1,0.049412854116736,6.18264487834106
0,88.7169175230534,28,16,56.1,6,1,0.170548197414856,5.10425018525816
1,93.5404299540659,46,10,24.4,31,1,0.931351951861448,5.16057145488703
0,62.0538794634479,30,12,27.5,10,0,0.0419645204614681,5.5541868505573
1,147.154973059359,51,16,165.5,32,0,0.98,3.80414134546302
0,92.7338355185433,22,12,65.3,3,1,0.674233476307314,5.42691158717142
1,121.967558639901,46,11,43.5,31,1,0.98,4.76057145488703
0,91.3008745564271,36,13,45.5,17,1,0.398389364458018,5.07865978780913
1,108.900970419415,37,13,51.9,16,0,0.359817466583708,5.0712603691244
1,115.818510523908,25,17,90.9,6,0,0.428551650387994,5.18227443832449
0,93.8984155464365,27,13,67.1,5,1,0.412737189465383,5.09448110212308
0,81.7820694602285,29,14,25.5,9,0,0.0786654089918423,5.55864487834106
0,85.9216160466483,40,12,39.7,20,0,0.431483256470393,4.98567934733469
0,89.1768939625613,36,14,88,11,0,0.213078736971375,5.10265978780913
1,128.863902844908,45,12,79.7,24,1,0.952339618878576,4.29075328034878
1,122.403422394634,32,14,100.2,19,1,0.892233912281901,5.22226647752179
0,89.7642526848227,37,14,23,19,0,0.216982756366054,5.4472603691244
1,102.221884101866,43,13,21.7,26,0,0.758484193797294,5.16933051564472
0,86.2588114585547,26,17,57.8,8,1,0.103667595266852,5.22472171998271
1,122.444588145151,42,13,81.4,24,1,0.966185014956016,4.85546628439086
0,107.5768065593,28,14,71.4,8,0,0.387221520262844,5.16025018525816
1,142.555133855847,41,13,69,26,1,0.98,4.63130985288139
1,110.559991288873,47,12,79.2,23,1,0.819305249108902,4.49265216851173
1,56.0432560047251,28,10,11,9,0,0.0341198034351126,6.18825018525816
0,94.9590750962415,30,14,74.9,11,1,0.618540899863778,5.1741868505573
0,87.1697390341276,26,13,27.2,7,0,0.0903031816836731,5.58872171998271
0,71.6539884471838,35,15,20.1,9,1,0.0366075655160756,5.49961365145159
0,44.7050099157931,26,8,11.3,8,1,0.0457750227217611,6.22472171998271
1,138.181509204619,18,17,96,4,1,0.962188835772873,5.57722198857073
0,67.4330678473664,30,13,28.8,14,1,0.123714613034207,5.6341868505573
1,102.159146160602,30,14,37.7,14,0,0.22439816289832,5.2341868505573
1,95.6005543761231,23,11,25.3,14,1,0.259350343996619,6.63220396668599
0,76.1935416136989,32,11,29,12,1,0.174036807060715,6.13826647752179
1,65.2162919014076,32,11,10.9,20,1,0.136590588948962,6.23426647752179
1,122.089440902377,51,15,38.7,31,1,0.972350932682533,3.86814134546302
0,76.6996323247568,32,13,26.2,20,1,0.305325209512851,5.63426647752179
0,63.6652813422939,21,11,20.4,1,0,0.134310574472705,6.3376269362685
0,81.2050552412981,24,12,43.9,6,0,0.158939012855466,5.21437417762586
1,79.124079368087,41,9,13.1,27,1,0.798144917704453,5.80730985288139
0,95.2530356198331,31,14,50.7,13,0,0.266255733733705,5.17929290310849
1,99.1198698562219,24,12,45.4,9,1,0.32157131382731,5.34637417762586
0,37.4817298289941,18,9,4.8,3,1,0.0717767288513193,6.50922198857073
0,109.141521745672,33,14,54.6,16,1,0.560599988563318,5.1512914734903
0,54.233768512274,29,12,12.4,9,0,0.0238278517194461,5.55864487834106
0,61.6949241171064,35,11,21.9,18,1,0.149716073283093,6.09961365145159
1,101.975775942961,18,17,56.8,0,0,0.56209495549319,5.30522198857073
1,107.076770432519,50,18,165.5,33,0,0.952880918829423,3.81457945846835
1,131.884325193138,28,16,181.7,10,1,0.966478251419966,5.01625018525816
1,130.658754568963,44,15,97,29,1,0.98,4.63204962660221
0,107.487105956912,35,12,117.1,18,1,0.843368159274349,4.89961365145159
1,134.664684432853,46,14,124.4,29,0,0.98,4.24857145488703
0,81.1963378212762,18,13,40,0,1,0.587742606256212,5.30522198857073
0,99.0947181456313,23,8,45.8,2,0,0.133261814304728,5.75620396668599
1,79.8951425587086,38,12,26.1,22,1,0.506778658343728,5.39299568988439
0,88.3569584492452,39,17,28.5,18,0,0.0200632389040756,5.43134143206928
0,38.6118670167047,32,9,15.5,11,1,0.0463302776625158,6.12626647752178
1,91.427326184706,39,12,44.9,22,0,0.473872954413665,4.96734143206928
1,105.256027410395,28,17,181.3,9,0,0.73799893249083,5.18825018525816
1,153.47390543111,52,13,82.3,35,1,0.98,3.32455178987957
0,60.6403989666803,27,15,37.1,5,0,0.02,5.09448110212308
1,139.905523547945,37,14,66.2,25,1,0.98,4.9992603691244
1,102.689507952499,38,12,40,18,0,0.444970615750188,5.04099568988439
1,105.064189903153,44,16,58,27,0,0.712604660413168,4.70404962660221
0,57.028785353965,26,13,15.5,9,0,0.02,5.66072171998271
0,87.4728470487812,26,15,50,3,1,0.362317346447254,5.34472171998271
1,89.5479395335076,18,14,120.4,0,1,0.891766459656464,5.30522198857073
0,81.0026809750424,32,14,120,9,1,0.4758224936004,5.10226647752178
1,65.2389659513671,39,13,109.6,19,1,0.304296949259674,5.01534143206928
1,125.141810749841,38,16,110,20,0,0.801435957534625,5.01699568988439
0,109.074370632994,36,14,44.3,14,0,0.337663201551973,5.09065978780913
0,61.0941148306253,40,12,18.6,19,1,0.11644337033761,5.40567934733469
0,97.5421992465363,28,13,79.6,14,1,0.496613657352562,5.32825018525816
0,60.5141546034638,39,10,18.8,21,0,0.243270449752941,5.98334143206928
1,99.2327230443847,31,12,57.7,19,1,0.577463508904251,5.27529290310849
1,94.7631914997153,36,11,36.8,25,0,0.747566732094914,5.64665978780913
1,99.1346678951112,43,14,93.1,24,0,0.837248331463141,4.83333051564472
0,40.2412977191793,26,9,15.9,9,1,0.0393707624267532,6.26072171998271
1,84.8286996062112,38,14,241.6,21,1,0.98,4.80499568988439
0,99.9369704697114,28,12,47.5,7,0,0.333711787481958,4.93225018525816
0,46.7157661293567,28,10,5.2,9,1,0.02,6.18825018525816
0,83.2645398970023,36,14,32.9,18,0,0.0972473794165944,5.07465978780913
1,125.801292914604,37,14,116.3,20,1,0.943873452587673,5.0392603691244
0,84.7819661266151,36,15,27.3,19,0,0.142288983020183,5.47065978780913
1,101.452946852733,26,16,71.9,7,1,0.491415718339577,5.18872171998271
0,66.3619282423179,22,10,10,7,0,0.0814797819261485,6.33491158717142
1,79.7600488578441,46,9,4.7,30,1,0.825603867714771,5.20457145488703
1,90.3392421492728,50,10,13.1,35,1,0.98,4.69457945846835
1,126.220207778663,37,15,180.6,25,1,0.98,4.7992603691244
1,146.206458263366,46,15,72.8,29,1,0.98,4.24857145488703
1,127.46418790613,25,13,78,8,1,0.848864083463506,5.06227443832449
1,113.544174349314,42,13,61.7,26,0,0.88514845391571,4.79946628439086
0,55.1891797651923,35,10,10.4,18,0,0.0794758399968975,6.09961365145159
1,132.274671412054,45,14,102.9,30,0,0.98,4.25075328034878
1,122.493664249623,38,14,70.1,21,1,0.9008195999689,5.00499568988439
1,105.968728548816,34,16,176.1,15,1,0.866455330846122,5.1184285021965
0,75.7409470614242,18,13,22.7,3,1,0.266067917293355,5.90922198857073
0,64.8331944729206,34,12,18.1,21,1,0.117832823856557,5.5424285021965
1,99.3545112387388,42,15,39,27,0,0.767074081105835,4.77146628439086
0,71.4190164385704,34,14,28.2,13,1,0.106381123794007,5.5104285021965
1,104.234959078788,46,14,38.3,28,0,0.785299795686834,4.29257145488703
0,74.6393669331879,28,14,20.9,12,1,0.0724741025701313,5.67225018525816
0,77.0929767645134,34,11,22.7,20,0,0.230943470932535,6.1384285021965
0,100.252636485652,33,15,48.5,18,0,0.346517151088697,5.1672914734903
0,86.2803884207574,27,10,25.1,8,0,0.10187811552147,6.19048110212308
0,90.3968031050279,29,17,34.9,10,0,0.0417596725101836,5.18264487834106
0,82.7684422636995,32,12,24.5,9,1,0.368178260258991,5.50226647752179
1,70.7869255591849,49,15,297,34,1,0.98,3.62838691346617
0,114.884989719245,42,13,42.4,24,1,0.870960075550098,4.85546628439086
1,99.4328813751788,42,12,13.7,26,1,0.558487784913453,5.19946628439086
0,88.138888521745,42,17,31.4,17,1,0.0526808712827265,5.05146628439086
0,85.9930040476828,34,14,27.9,16,0,0.116140392223063,5.5224285021965
1,125.140100575596,50,13,105.5,35,0,0.98,3.69457945846835
1,-91.5763692455916,50,17,459.1,38,1,0.98,3.31457945846835
1,93.482779546863,28,14,43.7,5,1,0.44016206653852,5.07625018525816
1,52.5171093542805,33,11,7.8,16,1,0.068311901264455,6.1512914734903
0,35.6998837229206,22,12,7.8,0,1,0.0533948365145489,5.67091158717142
0,74.2385776391616,34,11,30.5,17,1,0.286558632928249,5.7264285021965
0,43.8386321625949,21,9,3.8,6,1,0.0209575632512659,6.3176269362685
1,100.435448726514,25,13,43.5,3,0,0.298972185847138,5.36227443832449
1,110.902286372458,22,15,81.8,4,1,0.783159804286902,5.47891158717142
1,121.560705438274,48,15,48.4,30,0,0.894209570969413,4.10617883764127
0,59.6346101961528,29,12,15.4,10,1,0.0630328238443949,5.58264487834106
1,108.832735059064,48,16,132.3,30,0,0.93559215429507,4.10617883764127
0,93.167067133993,47,14,17.1,30,1,0.417886287719853,4.55665216851173
0,75.9823425524221,26,12,27.6,12,0,0.065289864179756,5.76872171998271
1,133.81558115818,28,15,178.2,17,1,0.972836698163743,5.21225018525816
0,108.83140630569,27,13,65.9,11,1,0.711013531626673,5.28648110212308
0,71.3945629539329,43,14,33,20,0,0.106506230877205,4.96133051564472
1,110.648646653678,47,12,78,26,1,0.932391039996594,4.34865216851173
0,89.0189343372632,37,11,28.1,29,0,0.839533703035347,5.9672603691244
1,123.570577523807,43,13,42.3,28,0,0.956205814892394,4.70533051564472
1,103.851999852038,18,11,57.9,1,1,0.626004831827606,5.77322198857073
1,108.424599246124,20,13,31.2,0,1,0.750680201150369,5.29147975370484
0,82.410735091644,34,13,78.8,16,0,0.323210235285808,5.1224285021965
1,80.9395610145916,39,12,24.6,21,1,0.544839945790058,5.38334143206928
0,92.536451366154,34,14,71.7,18,0,0.385287202266487,5.1304285021965
0,87.6650498136738,34,13,39.1,16,1,0.283180815639736,5.1224285021965
1,122.571596352583,47,12,93.7,32,0,0.98,4.06065216851173
0,112.78451252496,29,12,80.8,14,0,0.494376599240628,5.07864487834106
0,62.3195977173297,19,11,47.8,7,0,0.107157473095396,6.04761735197886
1,133.699789818064,53,15,90,31,0,0.979512935488479,3.7193949599551
1,93.506598342087,31,12,37.3,13,0,0.146217047096617,5.17929290310849
0,62.8890449112638,24,14,25.3,5,1,0.0301465252105206,5.57037417762586
1,94.3677318632935,32,14,39.8,11,1,0.281308889988916,5.12626647752178
1,105.70384942055,33,15,50.6,16,1,0.284662334091858,5.1512914734903
0,75.4711069964608,40,12,12.6,22,0,0.282024818467768,5.34567934733469
1,130.998536114102,31,14,85.9,16,1,0.853398620887898,5.22729290310849
1,105.21699358117,46,12,78.1,27,1,0.907652258897302,4.33657145488703
1,154.464783624997,43,12,80.3,22,1,0.98,4.69733051564472
1,135.473844709644,29,15,99.4,14,0,0.755110822278996,5.27864487834106
0,73.981172667477,31,14,21.5,13,1,0.152209700523741,5.57929290310849
1,138.321055855139,36,16,138.4,15,1,0.955262595523297,4.88665978780913
1,138.320514945438,41,16,72.4,24,1,0.930056219694984,4.87930985288139
1,139.436381550866,45,14,72.3,26,1,0.961106553301457,4.41075328034878
1,107.254407555739,44,12,72.3,21,0,0.673084145873684,4.92004962660221
0,72.8284860910975,34,8,15.6,9,0,0.0732473512109294,5.8944285021965
1,73.0566265929956,28,11,16.3,4,1,0.102479840207265,6.34825018525816
1,114.853192771963,37,15,112.5,19,1,0.859379742222284,5.0472603691244
1,118.151243018215,40,14,44.4,21,1,0.809714892506052,4.96567934733469
1,133.733490528566,24,13,91.3,7,1,0.85235053599714,5.05837417762586
1,102.350881931693,51,11,23.6,34,0,0.98,4.67614134546302
0,81.6191928517596,31,12,37.9,11,0,0.176860269895154,5.14729290310849
1,106.579143743457,46,12,50.6,29,1,0.964598909869098,4.24857145488703
0,45.4904623052761,28,10,6.8,13,0,0.02,6.30025018525816
0,110.374866467719,44,16,48.5,28,0,0.810036173184139,4.66804962660221
0,70.7712989999599,28,13,48.8,7,1,0.228638860105785,5.13225018525816
0,54.4884681390402,28,13,17.7,6,1,0.0561956272556173,5.50425018525816
0,50.5787747768304,30,9,13.9,10,0,0.0343636015808582,6.1541868505573
1,84.7313734551587,42,12,30.5,27,1,0.805084639423773,4.77146628439086
1,64.5104315040971,40,9,18.4,21,1,0.420433886188641,5.96567934733469
1,123.592692059366,18,11,46.5,1,0,0.701551442348184,5.77322198857073
0,58.6642698633771,29,11,35.7,12,0,0.0640615840983591,5.83064487834106
1,124.238790186852,56,13,34,30,1,0.891759739233107,3.53609840783755
1,116.19353317273,36,12,115,19,0,0.762108761272819,4.87065978780913
0,51.5951012257944,33,12,14.8,12,0,0.02,5.5192914734903
0,75.8681332617958,40,9,28.6,22,0,0.380000637469784,5.94567934733469
0,95.8873333110796,21,13,59.3,5,0,0.519016083033652,5.2616269362685
0,85.7402133948734,31,13,47.4,15,0,0.115111361942213,5.21129290310849
0,66.1744485969569,39,12,18.8,21,1,0.424997321911858,5.38334143206928
0,75.4693675635567,21,12,17.2,5,0,0.19155990422357,5.6616269362685
1,73.1748752821276,42,9,10.3,29,1,0.83178457359967,5.71546628439086
0,102.942730115151,31,12,35.3,14,1,0.411175201576647,5.19529290310849
0,71.4064430458052,28,12,17,8,1,0.164255259104715,5.56025018525816
0,89.9020443769052,28,13,37.1,13,1,0.279389171182465,5.30025018525816
1,87.2788538425249,42,12,61.3,18,1,0.634849924686208,5.02346628439086
0,81.639102420062,30,14,25,14,0,0.162814550347264,5.6341868505573
1,114.037392596709,38,15,182.5,20,1,0.979309935330403,4.81699568988439
1,150.165221182652,43,16,51.2,33,1,0.98,4.54533051564472
1,127.120365487612,29,12,51.6,12,1,0.677854509832425,5.03064487834106
1,102.844474555607,49,12,48.3,34,0,0.98,3.82838691346617
0,79.2100536969323,29,14,29.5,8,0,0.0933106207814047,5.53464487834106
0,90.5407645198348,18,10,54.1,2,0,0.353712640711984,5.84122198857073
1,111.908690687748,27,13,82.8,9,1,0.786988521035118,5.02248110212308
1,95.5025427991737,45,11,17.3,28,1,0.816079891198262,5.33075328034878
0,41.1866600678129,29,11,8.1,10,0,0.02,6.18264487834106
0,78.4124368575869,28,16,73.4,8,0,0.126858387142395,5.16025018525816
1,103.247167681817,49,15,32.4,33,0,0.897691037537764,3.88438691346617
0,127.784293546508,28,12,129.2,16,0,0.760542837639927,5.18425018525816
1,123.31256191973,38,15,121.9,18,1,0.905710142869674,5.04099568988439
1,114.999803586696,38,16,110,24,0,0.943198373805735,4.96899568988439
1,111.179264541964,42,15,126.7,24,0,0.867205055019101,4.85546628439086
1,88.49979896951,32,10,61,14,1,0.425881000091396,5.56226647752178
0,98.0861051484508,29,17,38.6,16,1,0.0420633792954178,5.32664487834106
0,87.0262193663246,35,15,31.2,18,1,0.153567400667619,5.09961365145159
0,47.4602995882586,25,12,10.7,6,1,0.02,5.58227443832449
0,95.3406175386908,45,13,17.4,28,1,0.692475741076091,4.73075328034878
0,61.0622986459552,35,12,13.6,18,1,0.0765049885992142,5.49961365145159
1,161.491689201034,52,16,109.1,36,1,0.98,3.45655178987957
0,103.819104372422,27,12,43.8,12,1,0.511693825726009,5.31848110212308
1,116.7528491851,50,16,40.8,33,1,0.949476292729414,3.81457945846835
1,118.329875960385,29,15,115.8,7,1,0.878701835449813,4.91064487834106
0,83.2801665008084,34,11,31.3,15,0,0.282224454080436,5.7184285021965
1,84.7751077528409,44,11,19.8,26,1,0.807580275980805,5.74004962660221
1,97.2707752315284,36,14,91.9,22,0,0.70707119428606,5.05865978780913
1,134.274446939487,50,12,78.7,35,1,0.98,3.69457945846835
0,88.4483163021741,37,14,27,16,0,0.33278702871201,5.4712603691244
0,111.569403315428,48,13,23.8,34,1,0.98,4.29817883764127
1,110.035267233593,39,15,17.6,25,1,0.696256070847727,5.31934143206928
1,168.634822840438,39,19,166.9,26,1,0.98,4.90334143206928
0,71.1599337419608,47,10,19.3,26,0,0.601736593142083,5.34865216851173
1,114.954569782341,33,15,101.5,17,0,0.494989862561938,5.1592914734903
1,80.0762466266278,38,13,34.7,22,0,0.29071148231825,4.99299568988439
1,116.177659351669,34,14,81.5,18,0,0.62724117162659,5.1304285021965
0,85.6248078138261,33,12,46.4,13,1,0.349547479699739,5.1272914734903
0,54.4747618082983,31,12,44.3,11,0,0.0729029280613055,5.14729290310849
0,67.2490336795011,32,11,16.9,18,1,0.204846408844645,6.21026647752179
1,132.575380705477,31,15,83.3,10,1,0.87694564696851,4.93129290310849
1,94.0348491037006,48,11,42.5,25,1,0.726376355843183,4.96617883764126
0,73.2196247092682,36,11,10.3,20,1,0.191817362525764,6.06665978780913
